y_true_MOR_MPa,y_true_WA_pct,y_true_Shrinkage_pct,y_pred_MOR_MPa,y_pred_WA_pct,y_pred_Shrinkage_pct
52.49499744999999,0.9015,10.85,57.14578924153758,0.862563760215859,10.951572574043547
59.34984579999999,0.771,11.22,53.93892766257311,0.7929510903021398,10.695706485321438
55.12317965,0.8412,10.92,54.49628777257305,0.8494357804251959,10.71841015201422
64.5473703,0.6910000000000001,11.68,56.549216013723104,0.7473679017295812,11.109739470425273
48.57233745,0.9615,10.5,53.90786680986974,0.9223734176969139,11.236747865913399
58.35937415,0.781,11.18,52.02109346212148,0.8332395130432341,10.706002923280343
51.2103263,0.9212,10.7,55.86870878700303,0.9054122317270503,11.14031322880562
66.51850695,0.661,11.82,57.31226034262996,0.6809740034141375,11.079989349669498
45.90492865,1.0115,10.28,52.48830135415378,1.0272774107944773,11.14386096033058
57.3885158,0.8009999999999999,11.12,55.24437286091575,0.8598941752780462,10.694145894900593
63.57651194999999,0.7112,11.62,53.674264845732445,0.7656249159051272,10.9935264294207
